html_url,priority,type,state,subsystem,created_date,has_input_program,input property,symptom,refactoring_type,commit_html_url,root_cause,content_text
https://youtrack.jetbrains.com/issue/IDEA-133700/Wrong-result-of-Inline-Refactor,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,behavior change,inline method,https://github.com/JetBrains/intellij-community/commit/5cfd7bb6814a7fff08b047480564f6098acc5c40,ast rewrite issue,"Wrong result of Inline Refactor
public class JavaClass {
    String bar() {
        return ""bar"";
    }

    String baz(boolean condition) {
        if (condition)
            return bar<caret>();

        return ""default"";
    }
} Actual:public class JavaClass {
    String bar() {
        return ""bar"";
    }

    String baz(boolean condition) {
        return ""bar"";
        if (condition)

        return ""default"";
    }
} Expected:public class JavaClass {
    String bar() {
        return ""bar"";
    }

    String baz(boolean condition) {
        if (condition) return ""bar"";

        return ""default"";
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-152098/Extract-parameter-object-when-existing-class-used-replaces-parameters-with-wrong-getters,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,behavior change,extract parameter object,https://github.com/JetBrains/intellij-community/commit/7a0ae14c434c269d39e4d7c25ff661415a8e96e1,flow analysis issue,"Extract parameter object when existing class used replaces parameters with wrong getters
class P {
  private String myClass;
  public String getSourceClass() {return myClass;}
}

void foo(String aClass) {
  sout(aClass);
} would change the call to  sout(p.getaclass()) 
"
https://youtrack.jetbrains.com/issue/IDEA-152114/Change-signature-warns-but-not-change-method-reference-to-lambda,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,compile error,change method signature,https://github.com/JetBrains/intellij-community/commit/aa00a3b1ba2939d22defb183f21f586853a63cef,flow analysis issue,"'Change signature' warns but not change method reference to lambda
Build: 145.75Here is code snippet:    public static void print() {
        List<Integer> someNumbers = A.returnAllNumbers(A::alwaysTrue);
    }

    private static List<Integer> returnAllNumbers(Predicate<Integer> predicate) {
        return new ArrayList<>();
    }

    public static boolean alwaysTrue(int a) {
        return true;
    } When tries to change method signature of alwaysTrue(int a) for instance by adding new parameter IDEA shows warning: Changed method is used in method reference. Proceeding would result in conversion to lambda expression But if click Continue no conversion happens and code left incompilable:List<Integer> someNumbers = A.returnAllNumbers(A::alwaysTrue);  // signature now alwaysTrue(int, boolean)Kotlin detected
"
https://youtrack.jetbrains.com/issue/IDEA-152294/Introducing-parameters-breaks-code,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,introduce parameter,https://github.com/JetBrains/intellij-community/commit/32dd35be57e2f149068d483ee343125720a133b6,ast rewrite issue,"Introducing parameters breaks code
...
        extract(""/config"", ""./config"", "".lic"");
...


    private static void extract(final String from, final String to, final String... extensions) throws IOException {

        Reflections reflections = new Reflections();
        final Set<String> resources = reflections.getResources(new StringPredicate(extensions));

}
 try to introduce parameternew StringPredicate(extensions) result final StringPredicate stringPredicate = new StringPredicate(extensions);
 extract(""/config"", ""./config"", stringPredicate, "".lic""); instead of  final StringPredicate stringPredicate = new StringPredicate("".lic"");
 extract(""/config"", ""./config"", stringPredicate); 
"
https://youtrack.jetbrains.com/issue/IDEA-152334/Refactor-Extract-Method-leads-to-Variable-...-is-already-defined-in-the-scope,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,annotation,compile error,extract method,https://github.com/JetBrains/intellij-community/commit/5673683e95f7d048b8ad47ea7b3d673a22b375bb,flow analysis issue,"Refactor/Extract/Method leads to ""Variable [...] is already defined in the scope""
I have the following code calculating expenses and revenues based on a named query of a @Entity.ExampleEntity.javaimport javax.persistence.Entity;
import javax.persistence.Id;
import javax.persistence.NamedQueries;
import javax.persistence.NamedQuery;

@Entity
@NamedQueries(value = {
        @NamedQuery(name = ""revenues"", query = """"),
        @NamedQuery(name = ""expenses"", query = """")
})
public class ExampleEntity {

    @Id
    private String id;

    public String getId() {
        return id;
    }

    public void setId(String id) {
        this.id = id;
    }
} ExampleProvider.javaimport javax.ejb.Stateless;
import javax.inject.Inject;
import javax.persistence.EntityManager;
import javax.persistence.PersistenceContext;
import javax.persistence.Query;
import java.io.Serializable;
import java.math.BigDecimal;

@Stateless
public class ExampleProvider implements Serializable {

    @Inject
    @PersistenceContext
    EntityManager entityManager;

    public BigDecimal getRevenue() {
        final Query query = this.entityManager.createNamedQuery(""revenues"");
        final BigDecimal revenues = (BigDecimal) query.getSingleResult();
        final BigDecimal revenue;

        if (revenues == null) {
            revenue = BigDecimal.ZERO;
        } else {
            revenue = revenues;
        }

        return revenue;
    }

    public BigDecimal getExpense() {
        final Query query = this.entityManager.createNamedQuery(""expenses"");
        final BigDecimal expenses = (BigDecimal) query.getSingleResult();
        final BigDecimal expense;

        if (expenses == null) {
            expense = BigDecimal.ZERO;
        } else {
            expense = expenses;
        }

        return expense;
    }
}
 Now, the methods getRevenue and getExpense look quite similar and when I Refactor/Extract/Method the snippet        final Query query = this.entityManager.createNamedQuery(""expenses"");
        final BigDecimal expenses = (BigDecimal) query.getSingleResult();
        final BigDecimal expense;

        if (expenses == null) {
            expense = BigDecimal.ZERO;
        } else {
            expense = expenses;
        } IntelliJ advised me to change the signature to refactor the name of the named query to a parameter which leads to the situation that each a parameter and a local variable are both identically named.    public BigDecimal getExpense() {
        final BigDecimal expense = getResult(""expenses"");

        return expense;
    }

    private BigDecimal getResult(String expenses) {
        final Query query = this.entityManager.createNamedQuery(expenses);
        final BigDecimal expenses = (BigDecimal) query.getSingleResult(); // Variable 'expenses' is already defined in the scope
        final BigDecimal expense;

        if (expenses == null) {
            expense = BigDecimal.ZERO;
        } else {
            expense = expenses;
        }
        
        return expense;
    } 
"
https://youtrack.jetbrains.com/issue/IDEA-151960/Unable-to-inline-variable-used-in-lambda,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,incorrect warning message,inline variable,https://github.com/JetBrains/intellij-community/commit/af1a898ee882ad5e2e779e62ec01eed4c1c56aa1,flow analysis issue,"Unable to inline variable used in lambda
private void withStream(Stream<Object> stream) {
        String leg = """";
        stream.forEach(o -> new StringBuilder().append(leg).append(""123""));
    } Try to inline variable legExpected result    private void withStream(Stream<Object> stream) {
        stream.forEach(o -> new StringBuilder().append("""").append(""123""));
    } ActualIDEA shows message: Variable leg is never used before modification
"
https://youtrack.jetbrains.com/issue/IDEA-86007/Inline-Class-does-not-add-braces-to-if-statements-when-they-are-needed,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,behavior change,inline class,https://github.com/JetBrains/intellij-community/commit/56311ae33e2cf3dc0d63b6e6bdde1414cd9ef491,ast rewrite issue,"Inline Class does not add braces to if statements when they are needed
If you start with this code: public class Demo {

    static class MyParent {
        private final String value;

        MyParent(String value) {
            this.value = value;
        }
    }

    static class MyChild extends MyParent {
        MyChild(String value) {
            super(value);
        }
    }

    public static void main(String[] args) {

        String value = ""something"";
        final MyParent p;
        if (true)
            p = new MyChild(value);
        else
            p = new MyParent(""value"");
    }
}Kotlin detectedAnd you Inline MyChild, then the result is invalid. For me it looks like this:         String value = ""something"";
        final MyParent p;
        if (true)
            final String value1 = value;p = new MyParent(value1);
        else
            p = new MyParent(""value"");Kotlin detectedThe Inline Class refactorings needs to add the braces to If statements when needed. It probably needs to add braces to other Statement PSI Nodes as well. I see this problem a lot with if statements though. The refactorings works most the time. It seems there is a conflict when there is a naming conflict within the calling scope.
"
https://youtrack.jetbrains.com/issue/IDEA-119021/Wrong-accessibility-warnings-when-inlining-a-static-class-to-anonymous,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,incorrect warning message,inline class,https://github.com/JetBrains/intellij-community/commit/fbb0fd6132bc0967699c0abf489274c34d96c361,overly weak preconditions,"Wrong accessibility warnings when inlining a static class to anonymous
private static class IdSet {

    private final MyTIntHashSet mySet;

    private IdSet(final int initialCapacity) {
      mySet = new MyTIntHashSet(initialCapacity, 0.98f);
    }

    public void ensureCapacity(int desiredCapacity) {
      mySet.ensureCapacity(desiredCapacity);
    }

    public boolean add(int val) {
      return mySet.add(val);
    }

    private static class MyTIntHashSet extends TIntHashSet {
      public MyTIntHashSet(int initialCapacity, float loadFactor) {
        super(initialCapacity, loadFactor);
      }

      @Override
      public void compact() {
        if (((int)(capacity() * _loadFactor)/ Math.max(1, size())) >= 3) {
          super.compact();
        }
      }
    }
  } Invoke ""inline"" on new MyTIntHashSet. Some warnings are displayed about fields that would be inaccessible. Proceed. Everything's OK!
"
https://youtrack.jetbrains.com/issue/IDEA-152481/Inline-super-class-applied-to-interface-tries-to-modify-constructor,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,inline class,https://github.com/JetBrains/intellij-community/commit/3cd6b264233db374e55bf1787f75aca71031fab1,flow analysis issue,"'Inline super class' applied to interface tries to modify constructor
Build: 145.184.1Consider such code snippet:public class A implements I {
    A(int i) {
        System.out.println(i);
    }
}

public interface I {}

public class B extends A implements I { // place caret on I
    B(boolean mode) {
        super(mode? 1: 0);
    }
} Place caret on I in declaration of class B and invoke 'Inline super class' refactoring. Applying the refactoring creates uncompilable code.Seems in case of inlining interface IDEA should not touch constructors at all.
"
https://youtrack.jetbrains.com/issue/IDEA-152583/Inline-super-class-refactoring-confused-by-method-with-array-creation-shows-constructor-warning,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,incorrect warning message,inline class,https://github.com/JetBrains/intellij-community/commit/84f7bc13b88faece0da83c9af920adf913e378f8,ast rewrite issue,"Inline super class refactoring confused by method with array creation, shows constructor warning
Build: 146.348Continuation of IDEA-152539, a bit different code snippet.Consider such code sample:public class MetaPerson {
    public MetaPerson(String name) { }

    public static MetaPerson[] emptyArray() {
        return new MetaPerson[0];
    }
}

public class Person extends MetaPerson { 
    public Person(String name) {
        super(name);
    }
}

public class Roster {
    public static void main(String[] args) {
        final MetaPerson p = new MetaPerson(""""); //inline MetaPerson
    }
} In case there is third class with method instantinating MetaPerson there is the same error message  'Constructor matching super not found'  (without exception), which seems wrong for me. And again it happens only if there are emptyArray() method.
"
https://youtrack.jetbrains.com/issue/IDEA-151634/Invert-Boolean-incorrectly-modifies-boolean-variable-of-enhanced-FOR-cycle,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,foreach,behavior change,invert boolean,https://github.com/JetBrains/intellij-community/commit/3537458aa386f9048676e5eff5c60bbc9fcac9aa,overly weak preconditions,"Invert Boolean incorrectly modifies boolean variable of enhanced FOR cycle
Build: 144.3950As IDEA doesn't invert expression inside enhanced FOR cycle (which seems difficult/impossible) new code after 'Invert Boolean' refactoring behaves differently than old one.Example:        boolean positiveArray[] = new boolean[3];
        Arrays.fill(positiveArray, true);

        for (boolean value : positiveArray) {
            System.out.println(""Value = "" + value);
        } // prints three 'true'Kotlin detectedSet caret on 'for' cycle line on value variable and invoke 'Invert Boolean' refactor.This causes inversion of value only in printing line and so the code prints three false now.Seems 'Invert Boolean' refactoring should be prohibited for boolean variable inside enhanced for statement.
"
https://youtrack.jetbrains.com/issue/IDEA-151809/No-warning-when-Pull-Up-method-to-the-interface-dependent-on-the-instance-variable,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,input options,compile error,pull up method,https://github.com/JetBrains/intellij-community/commit/e1f2670f5afb003d264f131d31e9850dade53b2d,overly weak preconditions,"No warning when Pull Up method to the interface dependent on the instance variable
Build: 144.4216The following code contains instance variable and method dependent on it. public interface IPlanet {}

public class SimplePlanet implements IPlanet {
    double mass;

    private double mass() {
        return mass;
    }
} When Pull Up mass() method to the interface as default method (unchecking abstract checkbox) it creates incompilable code:public interface IPlanet {
    default double mass() {
        return mass;
    }
} It was expected standard Problems detected warning would be shown.
"
https://youtrack.jetbrains.com/issue/IDEA-152600/Inline-variable-which-represent-functional-reference-breaks-method-refence,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,method reference,compile error,inline variable,https://github.com/JetBrains/intellij-community/commit/e6a5fc8f31273f918e16f48a5408aae95ac43016,ast rewrite issue,"Inline variable which represent functional reference breaks method refence
Consider such code sample:interface Task  {
    void doit();
}

class SuperClient extends Client {
    public static void main(String[] args) {
        Task t = () -> System.out.println(""hello""); // inline 't'
        Runner r = t::doit;
        r.run();
    }
} Inlining variable t creates uncompilable code:Runner r = (Task) () -> System.out.println(""hello"")::doit;Kotlin detected
"
https://youtrack.jetbrains.com/issue/IDEA-86639/Erroneous-behavior-when-inlining-parent-interfaces,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,inline interface,https://github.com/JetBrains/intellij-community/commit/4c730104a876c9e02679f1ce96e7c7a7e2d2c06f,ast rewrite issue,"Erroneous behavior when inlining parent interfaces
Given the following class hierarchy:public interface IterableWrapper<T> extends Iterable<T> {}public interface SomethingIterable<T> extends IterableWrapper<T> {}Position the cursor on ""IterableWrapper"" in ""SomethingIterable"" and do the Inline refactor (ctrl-alt-n).The result is:public interface SomethingIterable<T> implements Iterable {}This has two errors: - We've lost the type parameters for Iterable; - Should be ""extends"", not ""implements""
"
https://youtrack.jetbrains.com/issue/IDEA-134349/Create-Local-Variable-does-not-make-variable-final-though-selected-and-required,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,input options,compile error,extract variable,https://github.com/JetBrains/intellij-community/commit/02e43742537ec3a7ce7c35bb8148e7bff3277459,others,"Create Local Variable: does not make variable final though selected and required
Following code:public class Foo {
  public Runnable getMessage(final Bar bar) {
    if (bar.getMessage() == null) {
      System.out.println(""no message"");
    }
    return new Runnable() {
      @Override
      public void run() {
        System.out.println(bar.getMessage());
      }
    };
  }
}

public class Bar {
  public String getMessage() {
    return ""Hello"";
  }
} When I select the first bar.getMessage() and invoke Create Local Variable, select ""Replace all occurrences (2 occurrences)"", the selected ""Declare final"" will become disabled but remains selected. As a result I'm getting following uncompilable result:public class Foo {
  public Runnable getMessage(final Bar bar) {
    String message = bar.getMessage();
    if (message == null) {
      System.out.println(""no message"");
    }
    return new Runnable() {
      @Override
      public void run() {
        System.out.println(message);
      }
    };
  }
}

public class Bar {
  public String getMessage() {
    return ""Hello"";
  }
} But even worse: when I select the second bar.getMessage(), I don't have the option to replace both occurrences.
"
https://youtrack.jetbrains.com/issue/IDEA-86870/Push-Members-Down-for-implements-element-loses-generic-parameters,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,java generics,behavior change,push members down,https://github.com/JetBrains/intellij-community/commit/95733028b58bebf2247d4bab4a9fea139be0c820,ast rewrite issue,"'Push Members Down' for 'implements' element loses generic parameters
Invoke the refactoring on 'B' class for the following code and select 'implements List' item.abstract class A extends B {
}
abstract class B implements List<String> {
}  IDEA will produce the codeabstract class A extends B implements List {
}
abstract class B {
} Note that '<String>' parameter for 'List' is lost.
"
https://youtrack.jetbrains.com/issue/IDEA-152105/Inline-method-doesnt-apply-to-comments-and-search-string,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,comment related,comment related,inline method,nan,nan,"'Inline method' doesn't apply to comments and search string
Build: 145.75Even user selects corresponding cheboxes and IDEA finds such code it doesn't apply change.For instance there is such code:public class B {
    void foo() {
        String tmp = bar();
//        tmp = bar();
        System.out.println(""that's a bar()"");
    }

    String bar() {
        return ""blah"";
    }
} Trying to inline bar() method with option ""Search in comments and strings"", IDEA finds both comment and text string, but when perform refactor only first statement of foo() changed.
"
https://youtrack.jetbrains.com/issue/IDEA-152822/Replace-Constructor-with-Factory-Method-refactoring-should-warn-when-method-is-already-present,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,Replace Constructor with Factory Method,https://github.com/JetBrains/intellij-community/commit/ad19b800f92307861b67753cecfbedc22373d856,overly weak preconditions,"""Replace Constructor with Factory Method"" refactoring should warn when method is already present
For example invoke ""Replace Constructor with Factory Method..."" on the following code and create a method with name ""createA"":class A {
  public A() {}

  public static A createA() {
    return A.createA();
  }
} The result is two createA() methods, which does not compile. I expected a warning that a method with that name was already present.
"
https://youtrack.jetbrains.com/issue/IDEA-135083/Extract-variable-from-expression-lambda-and-changing-name-breaks-code,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,compile error,extract variable,https://github.com/JetBrains/intellij-community/commit/111f487f7e0d078d4d389df37775c387a0a0af58,ast rewrite issue,"Extract variable from expression lambda and changing name breaks code
To reproduce extract the string constant from the following code (make sure in-place mode for refactoring is enabled) and give it a different name than suggested.class X {
  void foo() {
    Runnable r = () -> System.out.println(""extract me"");
  }
} Result:class X {
  void foo() {
    final String different = ""extract me"";
    Runnable r = () -> System.out.println(s);
  }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-152514/Invert-boolean-works-incorrectly-with-final-fields,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,invert boolean,https://github.com/JetBrains/intellij-community/commit/e836aa498028125decb9a6ff6748d7262c083808,ast rewrite issue,"'Invert boolean' works incorrectly with final fields
When final field is initialized in constructor, Invert boolean inverts it there but also update declaration statement which makes code uncompilable.Consider such example:public class Final {
    final public boolean mode;

    Final(boolean mode) {
        this.mode = mode;
    }
} If user inverts mode field then it modifies declaration to:final public boolean mode = true; Which makes code of constructor uncompilable. The same happens with static field, but not with method local variable.
"
https://youtrack.jetbrains.com/issue/IDEA-87191/Pull-Members-Up-refactor-fails-to-merge-superinterfaces,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,pull members up,https://github.com/JetBrains/intellij-community/commit/da14fb5c428734fb0deacc8bb96a55c9c858ae6d,ast rewrite issue,"Pull Members Up refactor fails to merge superinterfaces
Given classes:    static abstract class A implements Collection<String> { }     static abstract class B extends A implements Collection<String> { }If you do a ""Pull Members Up"" refactor on B, and ask it to pull up the ""implements Collection<String>"", it succeeds but then results in broken code:    static abstract class A implements Collection<String>, Collection<String> { }What it should do is either fail (because that member is already there), or better, identify the fact that the supertype is already there and merge the two (compatible) superinterface declarations into one.
"
https://youtrack.jetbrains.com/issue/IDEA-87320/Extract-Method-creates-conflicting-local-variable,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,extract method,nan,nan,"Extract Method creates conflicting local variable
Using IDEA 177.499.    public static void create(Map<String, Metric> metrics) {
        if (!metrics.containsKey(""nexus.kernel.Executor.IdleTimePercent"")) {
            PositiveDeltaMetric idleTimeDelta = new PositiveDeltaMetric(""nexus.kernel.Executor.IdleTimeDelta"",
                                                                        metrics.get(""nexus.kernel.Executor.IdleTimeNanos""));
            DivideMetric idleTimeDeltaPerThread = new DivideMetric(""nexus.kernel.Executor.IdleTimeDeltaPerThread"",
                                                                   idleTimeDelta,
                                                                   metrics.get(""nexus.kernel.Executor.PoolSize""));
            Metric idleTimePercent = new PercentTimeMetric(""nexus.kernel.Executor.IdleTimePercent"",
                                                           idleTimeDeltaPerThread);
            metrics.put(idleTimePercent.getName(), idleTimePercent);
        }
    } If I select the expression assigned to idleTimeDelta and use the Extract Method refactoring, I get the following:    public static void create(Map<String, Metric> metrics) {
        if (!metrics.containsKey(""nexus.kernel.Executor.IdleTimePercent"")) {
            Map<String, Metric> metrics;
            PositiveDeltaMetric idleTimeDelta = positiveDelta(metrics);
            DivideMetric idleTimeDeltaPerThread = new DivideMetric(""nexus.kernel.Executor.IdleTimeDeltaPerThread"",
                                                                   idleTimeDelta,
                                                                   metrics.get(""nexus.kernel.Executor.PoolSize""));
            Metric idleTimePercent = new PercentTimeMetric(""nexus.kernel.Executor.IdleTimePercent"",
                                                           idleTimeDeltaPerThread);
            metrics.put(idleTimePercent.getName(), idleTimePercent);
        }
    }

    private static PositiveDeltaMetric positiveDelta(Map<String, Metric> metrics) {
        return new PositiveDeltaMetric(""nexus.kernel.Executor.IdleTimeDelta"",
                                                                    metrics.get(""nexus.kernel.Executor.IdleTimeNanos""));
    } Notice the unnecessary and conflicting metrics local variable which has been created.
"
https://youtrack.jetbrains.com/issue/IDEA-87461/Dont-introduce-variable-from-last-segments-of-qualified-expressions,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,behavior change,introduce variable,https://github.com/JetBrains/intellij-community/commit/2d257630389eb866ff777648b5403506c6942f02,overly weak preconditions,"Don't introduce variable from last segments of qualified expressions
super.foo(); // select 'foo()', introduce variableKotlin detectedresult:Foo foo = foo();
super.foo; Same for normal calls:x.foo(); // select 'foo()', introduce variableKotlin detectedresultFoo foo = foo();
x.foo; 
"
https://youtrack.jetbrains.com/issue/IDEA-135610/Inline-variable-doesnt-work-in-special-case,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,incorrect warning message,inline variable,https://github.com/JetBrains/intellij-community/commit/a94175f4f8d771d939e09f64b2da907d4f464965,flow analysis issue,"Inline variable doesn't work in special case
I have following code:   public static String replaceProcessID(String content, String processId) {
        content  = content.replaceAll(prozessInstanzIdPattern, ""<base:ProzessInstanzID>"" + processId +""</base:ProzessInstanzID>"");
        return content;
    } Let's suppose my caret position is on ""content = "" and I hit Ctrl+Shift+N (Inline shortcut), I got ""Cannot find initializer for parameter""It should be inlined into :    public static String replaceProcessID(String content, String processId) {
        return  content.replaceAll(prozessInstanzIdPattern, ""<base:ProzessInstanzID>"" + processId +""</base:ProzessInstanzID>"");
    } 
"
https://youtrack.jetbrains.com/issue/IDEA-153700/Inline-variable-with-2-dimension-array-produces-uncompilable-code,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,multi dimension array,compile error,inline variable,https://github.com/JetBrains/intellij-community/commit/bb5a0f66e9e1b588a56690a40cd004c8a48dc0fe,overly weak preconditions,"'Inline variable' with 2-dimension array produces uncompilable code
Object[][] params = new Object[][]{{""""}};
        Object[][] params2 = {{""""}};
        List<Object[]> l1 = Arrays.asList(params);
        List<Object[]> l2 = Arrays.asList(params2); Try to inline variable params or params2
"
